YEAR(Integer),DIV1(Double),DIV2(Double),DIV3(Double),DIV4(Double),DIV7(Double),DIV9(Double),X(Double),FEMALECANDIDATES(Double),FEMALEDIV1(Double),FEMALEDIV2(Double)
2012,183,2.2,10.4,23,49.2,1.1,10.9,3.3,72,0
2012,2.2,10.9,25,56.5,0,3.3,2.2,37,0,8.1
2012,184,2.2,5.4,17.4,57.6,3.3,9.2,4.9,84,1.2
2012,2.2,29,31.9,33.3,0,1.4,2.2,67,0,26.9
2012,2.2,8.7,17.4,60.9,1.1,6.5,3.3,44,0,9.1
2012,46,2.2,21.7,28.3,41.3,2.2,2.2,2.2,23,0
2012,2.2,8.7,39.1,45.7,0,4.3,0,19,0,0
2012,2.2,12,17.4,62,0,1.1,5.4,42,2.4,2.4
2012,46,2.2,23.9,50,23.9,0,0,0,46,2.2
2012,46,2.2,8.7,21.7,56.5,0,2.2,8.7,13,0
2012,2.2,7.1,26.6,62.5,0,1.6,0,79,0,2.5
2012,2.2,25.8,38.7,31.2,0,0,2.2,39,0,12.8
2012,93,2.2,17.2,17.2,51.6,0,10.8,1.1,37,0
2012,2.2,17.2,29,49.5,0,1.1,1.1,42,0,7.1
2012,140,2.1,15.7,21.4,52.1,0,6.4,2.1,89,0
2012,2.1,10.7,25.2,54.7,0.9,3,3.4,137,0.7,5.1
2012,47,2.1,23.4,21.3,46.8,0,4.3,2.1,26,3.8
2012,2.1,31.9,40.4,25.5,0,0,0,25,0,12
2012,2.1,10.6,25.5,48.9,0,8.5,4.3,41,0,9.8
2012,2.1,6.4,14.9,72.3,0,4.3,0,22,0,0
2012,2.1,11.7,26.6,51.6,0.5,5.9,1.6,105,1,11.4
2012,47,2.1,8.5,12.8,72.3,0,2.1,2.1,19,0
2012,2.1,10.6,29.8,46.8,0,8.5,2.1,19,0,0
2012,141,2.1,14.9,31.2,49.6,0,0,2.1,73,0
2012,2.1,8.5,17,72.3,0,0,0,9,0,0
2012,2.1,7.8,26.2,60.3,0,1.4,2.1,69,0,5.8
2012,2.1,12.8,22.3,55.3,3.2,0,4.3,52,0,9.6
2012,2.1,12,30.3,53.5,0,2.1,0,142,2.1,12
2012,142,2.1,17.6,31,43.7,0,3.5,2.1,74,0
2012,95,2.1,12.6,24.2,51.6,2.1,3.2,4.2,51,2
2012,143,2.1,16.1,23.8,51.7,0,5.6,0.7,73,0
2012,2.1,9.8,20.3,60.8,0,4.9,2.1,53,0,9.4
2012,48,2.1,2.1,18.8,75,0,2.1,0,29,3.4
2012,2.1,4.2,31.3,56.3,0,6.3,0,18,0,5.6
2012,2.1,7.9,19,59.1,0.4,2.1,9.5,137,0.7,5.1
2012,2.1,10.3,16.5,61.9,0,8.2,1,49,2,8.2
2012,2.1,10.3,15.1,63,0,4.8,4.8,86,0,5.8
2012,2.1,0.7,19.2,67.8,0,8.2,2.1,67,0,0
2012,292,2.1,8.6,20.5,61,0,2.7,5.1,146,2.7
2012,2.1,12.3,30.1,52.7,0,1.4,1.4,53,0,7.5
2012,2,12.2,36.7,46.9,0,2,0,26,0,7.7
2012,49,2,6.1,20.4,65.3,0,2,4.1,21,0
2012,2,20.4,28.6,46.9,0,0,2,30,3.3,20
2012,147,2,3.4,17.7,63.9,2,6.8,4.1,58,0
2012,49,2,12.2,28.6,55.1,2,0,0,20,0
2012,2,16.3,28.6,53.1,0,0,0,25,0,16
2012,2,1,32.7,56.1,0,2,6.1,47,0,2.1
2012,2,5.1,22.4,68.4,0,0,2,47,0,6.4
2012,2,6.1,34.7,57.1,0,0,0,28,0,7.1
2012,49,2,16.3,14.3,59.2,0,4.1,4.1,22,0
2012,2,12.2,51,30.6,0,0,4.1,14,0,0
2012,2,14.3,30.6,51,0,0,2,51,2,7.8
2012,99,2,19.2,21.2,55.6,0,1,1,59,0
2012,2,5.1,19.2,66.7,0,3,4,31,0,0
2012,2,12.1,24.8,55,0,4,2,52,0,3.8
2012,2,10,32,52,0,4,0,22,4.5,0
2012,2,5,25,67,0,1,0,58,0,3.4
2012,2,24,22,45,0,5,2,54,0,16.7
2012,2,4,14,58,0,16,6,29,0,0
2012,2,8,40,44,0,6,0,9,0,0
2012,100,2,9,23,62,0,3,1,51,2
2012,2,6,16,64,0,4,8,24,0,4.2
2012,2,2,20,66,0,6,4,23,0,0
2012,2,16,20,56,0,4,2,20,5,25
2012,2,8,14,60,0,8,8,20,0,5
2012,50,2,8,44,40,0,4,2,26,3.8
2012,200,2,9,20.5,56,1,9,2.5,108,0.9
2012,2,25,26,39,0,6,2,45,0,24.4
2012,50,2,2,14,68,4,10,0,27,0
2012,2,6,21,59,0,2.5,9.5,75,0,4
2012,2,10,36,52,0,0,0,23,0,8.7
2012,50,2,22,16,46,0,6,8,25,0
2012,2,9,31,53,0,3,2,47,0,6.4
2012,2,10,26,55,1,2,4,39,0,2.6
2012,2,27.2,43.7,25.2,0,0,2,79,0,21.5
2012,2,14.9,26.7,51.5,0,2,3,41,0,9.8
2012,2,7.2,27,59.2,0,2.6,2,40,0,0
2012,2,10.8,25.6,53.4,0,5.6,2.6,114,0.9,5.3
2012,2,9.2,35.3,49,1.3,0.7,2.6,61,0,1.6
2012,2,11.8,41.2,43.1,0,0,2,30,3.3,3.3
2012,2,5.9,10.8,74.5,0,2.9,3.9,48,0,2.1
2012,102,2,13.7,30.4,47.1,0,4.9,2,47,2.1
2012,2,5.9,15.7,66.7,0,5.9,3.9,30,0,6.7
2012,102,2,17.6,26.5,51,0,1,2,60,3.3
2012,1.9,7,24.1,53.7,0,11.3,1.9,129,0,3.1
2012,103,1.9,6.8,15.5,65,0,9.7,1,34,0
2012,1.9,11.7,24.3,54.4,0,3.9,3.9,49,2,6.1
2012,52,1.9,30.8,32.7,34.6,0,0,0,30,3.3
2012,1.9,3.8,23.1,67.3,0,3.8,0,16,0,0
2012,1.9,14.7,23.1,50,0,9.6,0.6,84,0,8.3
2012,1.9,9.6,19.2,63.5,0,5.8,0,25,0,0
2012,52,1.9,7.7,7.7,71.2,0,5.8,5.8,15,0
2012,1.9,5.8,17.3,57.7,1.9,11.5,3.8,19,0,0
2012,1.9,5.8,21.2,67.3,0,1.9,1.9,25,0,8
2012,1.9,26.9,36.5,32.7,0,0,1.9,20,0,35
2012,1.9,5.8,26.9,59.6,0,5.1,0.6,71,0,4.2
2012,1.9,19.2,32.7,40.4,0,3.8,1.9,20,0,5
2012,105,1.9,11.4,37.1,46.7,0,1,1.9,28,0
2012,1.9,7.5,13.2,54.7,0,15.1,7.5,17,0,0
2012,53,1.9,11.3,24.5,62.3,0,0,0,36,0
2012,1.9,18.9,45.3,32.1,0,0,1.9,26,0,11.5
2012,159,1.9,27,39,28.3,0,1.9,1.9,72,1.4
2012,1.9,11.3,32.1,54.7,0,0,0,15,6.7,13.3
2012,53,1.9,13.2,24.5,54.7,0,1.9,3.8,28,0
2012,1.9,7.5,24.5,52.8,0,11.3,1.9,24,0,0
2012,1.9,13.2,30.2,54.7,0,0,0,27,0,11.1
2012,213,1.9,9.9,27.7,57.7,0,1.9,0.9,89,1.1
2012,1.9,3.7,12.1,72,0,9.3,0.9,48,0,2.1
2012,107,1.9,14,30.8,49.5,0,2.8,0.9,64,0
2012,1.9,7.5,28,58.9,0.9,2.8,0,55,1.8,1.8
2012,1.9,8.4,32.7,51.4,0,0,5.6,49,0,6.1
2012,161,1.9,12.4,22.4,56.5,0.6,5,1.2,103,0
2012,162,1.9,16.7,28.4,50,0,1.2,1.9,100,2
2012,1.9,11.9,34.4,44.8,0,6.7,0.4,118,0,5.1
2012,1.9,22.2,44.4,25.9,0,1.9,3.7,29,0,13.8
2012,1.9,10.6,29.2,55.1,0,2.3,0.9,114,0.9,4.4
2012,54,1.9,18.5,29.6,44.4,1.9,0,3.7,26,0
2012,1.9,11.1,29.6,50,0,3.7,3.7,28,3.6,7.1
2012,1.9,1.9,13,68.5,0,14.8,0,26,0,3.8
2012,1.8,10.6,22.6,56.2,0.5,5.5,2.8,85,0,5.9
2012,1.8,11,28.8,43.6,0,14.1,0.6,64,1.6,10.9
2012,1.8,15.6,31.2,45.9,0,5.5,0,55,0,14.5
2012,1.8,11.9,24.8,49.5,1.8,5.5,4.6,67,1.5,9
2012,1.8,5.5,20.7,59.8,1.2,7.3,3.7,53,0,3.8
2012,1.8,13.6,28.2,50,0,3.6,2.7,41,0,14.6
2012,110,1.8,6.4,23.6,56.4,0,10,1.8,54,0
2012,55,1.8,21.8,36.4,38.2,0,0,1.8,33,0
2012,55,1.8,18.2,45.5,27.3,0,1.8,5.5,28,0
2012,1.8,9.1,25.5,56.4,0,3.6,3.6,17,5.9,5.9
2012,1.8,16.4,20,49.1,0,5.5,7.3,16,0,6.3
2012,1.8,11.4,31.3,48.8,0,3.6,3,54,0,3.7
2012,1.8,9,19.8,51.4,0.9,9.9,7.2,33,0,6.1
2012,1.8,8.9,14.3,67.9,0,3.6,3.6,30,0,6.7
2012,56,1.8,12.5,26.8,57.1,0,0,1.8,36,0
2012,1.8,12.5,19.6,55.4,1.8,3.6,5.4,24,0,4.2
2012,112,1.8,9.8,28.6,51.8,0,8,0,45,0
2012,56,1.8,1.8,30.4,53.6,3.6,1.8,7.1,30,0
2012,56,1.8,16.1,19.6,58.9,0,3.6,0,27,0
2012,56,1.8,14.3,17.9,57.1,0,8.9,0,35,2.9
2012,1.8,14.2,30.1,49.6,0,3.5,0.9,60,0,6.7
2012,1.8,3.5,18.6,51.3,0,21.2,3.5,48,0,4.2
2012,1.8,14,42.1,29.8,0,3.5,8.8,13,0,0
2012,1.8,7,21.1,66.7,0,3.5,0,26,0,7.7
2012,1.8,1.8,40.4,45.6,1.8,5.3,3.5,24,0,0
2012,1.8,19.3,47.4,28.1,1.8,0,1.8,57,1.8,19.3
2012,57,1.8,10.5,15.8,61.4,0,7,3.5,22,4.5
2012,1.7,13.1,27.1,54.1,0,2.6,1.3,66,1.5,4.5
2012,172,1.7,16.3,20.9,55.8,0.6,1.7,2.9,93,1.1
2012,58,1.7,10.3,37.9,41.4,1.7,3.4,3.4,20,0
2012,58,1.7,25.9,27.6,43.1,0,0,1.7,25,0
2012,58,1.7,25.9,31,41.4,0,0,0,30,0
2012,1.7,10.3,31,56.9,0,0,0,26,0,11.5
2012,1.7,27.6,51.7,19,0,0,0,35,0,25.7
2012,58,1.7,12.1,27.6,58.6,0,0,0,33,0
2012,1.7,13.8,53.4,31,0,0,0,27,0,11.1
2012,116,1.7,12.1,23.3,59.5,0,0,3.4,55,0
2012,1.7,8.6,15.5,67.2,0,5.2,1.7,8,0,0
2012,1.7,9.8,31,51.7,0,2.9,2.9,85,0,5.9
2012,176,1.7,18.8,28.4,47.2,0,2.3,1.7,74,1.4
2012,118,1.7,6.8,16.1,68.6,0.8,2.5,3.4,64,1.6
2012,59,1.7,15.3,35.6,39,1.7,5.1,1.7,33,0
2012,1.7,7.6,14.4,56.8,0.8,13.6,5.1,44,0,0
2012,1.7,27.1,44.9,25.4,0,0,0.8,55,1.8,12.7
2012,59,1.7,25.4,42.4,28.8,0,0,1.7,39,0
2012,1.7,10.2,25.4,57.6,0,1.7,3.4,18,0,5.6
2012,1.7,14.4,30.9,46.2,0,5.5,1.3,138,0,9.4
2012,1.7,33.1,37.1,26.4,0,0,1.7,101,0,31.7
2012,119,1.7,8.4,21,59.7,0,5.9,3.4,57,0
2012,1.7,20,28.3,41.7,0,6.7,1.7,32,0,15.6
2012,121,1.7,11.6,19.8,63.6,0.8,0.8,1.7,68,1.5
2012,1.6,17.7,35.8,42.4,0,2.1,0.4,106,0.9,17.9
2012,61,1.6,29.5,52.5,11.5,0,0,4.9,61,1.6
2012,1.6,18,18,57.4,0,3.3,1.6,42,2.4,16.7
2012,61,1.6,16.4,36.1,44.3,0,0,1.6,32,0
2012,1.6,9.8,37.7,49.2,0,0,1.6,38,0,13.2
2012,1.6,11,28.2,51.8,0.8,4.5,2,82,0,8.5
2012,1.6,8.9,37.4,48,0,0.8,3.3,51,0,3.9
2012,62,1.6,8.1,25.8,61.3,0,1.6,1.6,17,0
2012,1.6,8.1,21,64.5,0,4.8,0,25,0,8
2012,62,1.6,17.7,19.4,59.7,0,1.6,0,30,0
2012,62,1.6,40.3,43.5,12.9,0,0,1.6,38,0
2012,1.6,19.4,21,53.2,0,4.8,0,30,0,10
2012,1.6,3.2,25.8,61.3,0,4.8,3.2,39,0,2.6
2012,1.6,11.3,12.9,71,0,1.6,1.6,35,2.9,5.7
2012,1.6,8.1,27.4,58.1,0,3.2,1.6,34,2.9,8.8
2012,125,1.6,11.2,29.6,48,0.8,4.8,4,55,0
2012,1.6,14.3,22.2,57.1,0,4.8,0,35,0,2.9
2012,189,1.6,12.2,19,52.9,1.1,10.6,2.6,80,0
2012,63,1.6,11.1,20.6,63.5,0,0,3.2,33,3
2012,63,1.6,3.2,22.2,71.4,0,0,1.6,44,0
2012,63,1.6,17.5,50.8,28.6,0,0,1.6,63,1.6
2012,1.6,14.3,20.6,52.4,0,7.9,3.2,25,0,8
2012,1.6,6.3,28.6,52.4,0,6.3,4.8,24,0,4.2
2012,1.6,9.5,27,57.9,0,2.4,1.6,66,0,3
2012,127,1.6,7.1,17.3,66.9,0,4.7,2.4,58,0
2012,1.6,13.3,32.8,43.8,0.8,1.6,6.3,60,0,6.7
2012,64,1.6,7.8,14.1,64.1,3.1,9.4,0,21,0
2012,64,1.6,6.3,12.5,48.4,0,28.1,3.1,30,0
2012,64,1.6,12.5,18.8,62.5,0,1.6,3.1,36,0
2012,1.6,12.5,32.8,48.4,1.6,3.1,0,28,0,10.7
2012,1.6,12.5,31.3,46.9,1.6,1.6,4.7,33,0,9.1
2012,1.6,6.3,26.6,60.9,0,3.1,1.6,28,0,0
2012,1.6,8.2,21.1,58.2,0.4,8.6,2,80,1.3,2.5
2012,1.6,15.6,26.6,51.6,0,1.6,3.1,37,0,10.8
2012,1.6,9.4,28.1,57.8,0,0,3.1,32,0,6.3
2012,64,1.6,1.6,15.6,75,0,0,6.3,34,0
2012,1.5,11.9,25.8,56.2,0.5,2.6,1.5,81,0,11.1
2012,65,1.5,1.5,26.2,63.1,0,3.1,4.6,35,2.9
2012,1.5,7.7,20,55.8,1.2,13.1,0.8,115,0,2.6
2012,1.5,3.1,27.7,52.3,0,15.4,0,20,0,0
2012,1.5,18.9,26.5,42.3,4.6,5.1,1,94,0,10.6
2012,1.5,8,22.1,57.3,1.1,6.9,3.1,145,0,5.5
2012,1.5,21.2,42.4,31.8,0,3,0,26,3.8,15.4
2012,1.5,5.6,27.3,54,0,8.1,3.5,98,0,4.1
2012,1.5,13.6,39.4,43.9,1.5,0,0,20,0,15
2012,66,1.5,6.1,18.2,65.2,1.5,6.1,1.5,47,2.1
2012,1.5,16.7,39.4,39.4,0,0,3,35,0,14.3
2012,66,1.5,16.7,19.7,54.5,1.5,6.1,0,36,0
2012,1.5,6.1,15.2,60.6,1.5,10.6,4.5,38,0,5.3
2012,66,1.5,13.6,40.9,40.9,0,1.5,1.5,42,0
2012,1.5,9.1,37.9,42.4,0,6.1,3,30,0,3.3
2012,1.5,10.6,24.2,63.6,0,0,0,43,0,11.6
2012,1.5,10.6,19.7,65.2,0,0,3,34,0,11.8
2012,66,1.5,3,22.7,63.6,0,6.1,3,30,0
2012,66,1.5,1.5,6.1,69.7,0,18.2,3,29,0
2012,132,1.5,6.1,31.1,57.6,0,1.5,2.3,61,0
2012,133,1.5,8.3,18,68.4,0,0.8,3,69,0
2012,1.5,9,31.6,50.4,0.8,6,0.8,55,0,5.5
2012,200,1.5,5.5,17,62,0,14,0,101,0
2012,1.5,6,19,53,1,15.5,4,88,0,1.1
2012,1.5,22.4,34.3,37.3,0,0,4.5,41,0,22
2012,1.5,9,32.8,55.2,0,0,1.5,40,2.5,2.5
2012,268,1.5,11.6,21.6,53.7,1.1,5.6,4.9,128,0
2012,67,1.5,3,22.4,68.7,0,4.5,0,37,0
2012,1.5,14.9,38.8,41.8,0,1.5,1.5,28,0,17.9
2012,1.5,3,11.9,74.6,0,7.5,1.5,33,0,3
2012,1.5,22.4,26.9,47,0,1.5,0.7,62,0,9.7
2012,1.5,10.4,14.9,70.1,0,1.5,1.5,29,0,3.4
2012,1.5,7.4,30.4,56.3,0,2.2,2.2,56,0,3.6
2012,68,1.5,13.2,23.5,54.4,0,4.4,2.9,34,0
2012,1.5,4.4,7.4,73.5,0,8.8,4.4,37,0,2.7
2012,1.5,10.3,38.2,45.6,0,2.9,1.5,18,0,0
2012,1.5,1.5,11.8,79.4,0,2.9,2.9,33,0,0
2012,1.5,7.4,38.2,45.6,0,3.7,3.7,58,0,3.4
2012,68,1.5,13.2,47.1,35.3,0,0,2.9,33,0
2012,136,1.5,11.8,18.4,52.9,0.7,10.3,4.4,48,4.2
2012,1.5,3.7,11.8,56.6,2.2,20.6,3.7,50,0,2
2012,1.5,8.3,23.8,61.2,0.5,3.4,1.5,65,0,4.6
2012,1.4,7.2,33.3,53.6,1.4,0,2.9,29,0,0
2012,69,1.4,10.1,20.3,63.8,0,2.9,1.4,27,0
2012,1.4,25.2,46.8,23.7,0,1.4,1.4,45,0,11.1
2012,139,1.4,4.3,18.7,64,1.4,4.3,5.8,43,0
2012,209,1.4,2.9,12,58.9,1.9,20.6,2.4,77,0
2012,70,1.4,10,35.7,47.1,0,2.9,2.9,37,0
2012,140,1.4,7.1,21.4,61.4,0.7,6.4,1.4,62,0
2012,1.4,0,14.3,67.1,0,17.1,0,15,6.7,0
2012,1.4,7.1,20,66.4,0,2.1,2.9,76,0,5.3
2012,70,1.4,18.6,24.3,45.7,1.4,5.7,2.9,42,0
2012,1.4,11.4,28.6,45.7,0,11.4,1.4,22,0,9.1
2012,1.4,19.7,31,42.3,0,4.2,1.4,15,0,20
2012,1.4,11.3,21.1,54.9,0,7,4.2,38,2.6,13.2
2012,1.4,9.9,14.1,62,0,8.5,4.2,33,0,6.1
2012,71,1.4,1.4,15.5,57.7,1.4,11.3,11.3,38,0
2012,1.4,19.7,26.8,49.3,0,1.4,1.4,23,0,4.3
2012,214,1.4,6.1,18.7,60.7,0.9,9.8,2.3,101,0
2012,143,1.4,3.5,20.3,59.4,0,9.1,6.3,67,0
2012,1.4,12.6,20.3,52.4,0.7,7.7,4.9,62,0,9.7
2012,143,1.4,7,37.8,49,1.4,1.4,2.1,56,0
2012,286,1.4,10.5,25.5,54.5,0,6.3,1.7,145,0.7
2012,1.4,8.3,36.1,47.2,0,5.6,1.4,18,0,0
2012,1.4,6.9,25,65.3,0,0,1.4,25,0,4
2012,1.4,11.1,16.7,61.1,0,6.9,2.8,48,0,8.3
2012,1.4,6.9,36.6,41.2,1.4,7.9,4.6,75,0,1.3
2012,72,1.4,8.3,22.2,58.3,2.8,2.8,4.2,35,0
2012,1.4,13.9,26.4,55.6,0,1.4,1.4,47,0,10.6
2012,144,1.4,7.6,17.4,57.6,1.4,11.1,3.5,56,0
2012,1.4,11.1,30.6,48.6,0,8.3,0,21,0,4.8
2012,1.4,15.9,24.8,54.5,0,3.4,0,67,0,11.9
2012,1.4,9.6,29.4,50,0.5,7.3,1.8,94,1.1,2.1
2012,73,1.4,8.2,31.5,53.4,0,2.7,2.7,40,2.5
2012,1.4,17.8,27.4,47.9,2.7,2.7,0,43,2.3,11.6
2012,1.4,9.6,26.9,57.5,0.5,2.7,1.4,117,0,10.3
2012,1.4,7.5,24,52.7,0.7,11,2.7,55,0,1.8
2012,1.4,9.6,23.3,61.6,0,1.4,2.7,36,0,2.8
2012,1.4,15,25.2,58.5,0,0,0,85,1.2,10.6
2012,1.4,13.5,21.6,60.8,0,1.4,1.4,32,0,12.5
2012,1.4,6.8,10.1,57.4,0,14.2,10.1,52,1.9,5.8
2012,1.4,16.9,27,52.7,0,0,2,79,1.3,11.4
2012,1.4,29.7,44.6,24.3,0,0,0,41,0,22
2012,148,1.4,5.4,22.3,57.4,0.7,12.2,0.7,71,0
2012,1.4,10.8,28.4,48.6,0,8.1,2.7,43,2.3,7
2012,148,1.4,11.5,27.7,54.7,0,2,2.7,86,1.2
2012,1.4,6.1,19.6,56.1,2,11.5,3.4,72,0,5.6
2012,1.4,9.5,23.6,48,0.7,10.1,6.8,66,0,1.5
2012,75,1.3,6.7,10.7,68,0,10.7,2.7,35,0
2012,1.3,14.7,24.7,55.3,0,1.3,2.7,54,0,5.6
2012,75,1.3,1.3,16,66.7,0,13.3,1.3,27,0
2012,1.3,2.7,24,69.3,0,1.3,1.3,30,0,3.3
2012,1.3,2.7,24,65.3,0,4,2.7,44,0,2.3
2012,1.3,8.4,24.8,48.2,0.4,14.2,2.7,94,0,4.3
2012,1.3,8.9,27.4,53.1,0,5.9,3.3,142,0,4.9
2012,76,1.3,9.2,11.8,69.7,0,5.3,2.6,31,3.2
2012,76,1.3,21.1,30.3,46.1,0,1.3,0,31,0
2012,1.3,7.9,23.7,57.9,0,9.2,0,28,0,0
2012,1.3,22.4,34.2,40.8,0,1.3,0,40,0,17.5
2012,1.3,9.2,11.8,52.6,0,22.4,2.6,19,0,0
2012,77,1.3,10.4,19.5,59.7,0,5.2,3.9,57,0
2012,1.3,10.4,22.1,48.1,1.3,10.4,6.5,23,0,8.7
2012,77,1.3,18.2,11.7,54.5,1.3,10.4,2.6,49,0
2012,1.3,9.1,36.4,46.8,0,5.2,1.3,9,0,0
2012,1.3,8.6,28.4,48.3,0.9,9.9,2.6,73,0,1.4
2012,1.3,17.9,26.9,52.6,0,1.3,0,45,0,11.1
2012,1.3,17.9,44.9,34.6,1.3,0,0,42,2.4,16.7
2012,1.3,12.8,21.8,56.4,0,3.8,3.8,34,0,5.9
2012,1.3,7.7,26.9,53.8,1.9,6.4,1.9,68,0,0
2012,1.3,23.1,32.1,39.7,0,2.6,1.3,28,0,7.1
2012,1.3,5.1,12.1,59.2,0,19.7,2.5,66,0,3
2012,1.3,13.1,22,53.4,0.8,7.6,1.7,99,0,12.1
2012,1.3,7.3,21.6,59,0.3,8.6,1.9,154,0,1.9
2012,79,1.3,7.6,24.1,64.6,0,2.5,0,40,0
2012,1.3,6.3,17.7,62,1.3,8.9,2.5,49,0,8.2
2012,1.3,10.1,16.5,67.1,0,2.5,2.5,28,0,7.1
2012,1.3,10.1,32.9,49.4,0,3.8,2.5,30,0,6.7
2012,1.3,10.1,31,52.5,0,1.9,3.2,69,0,5.8
2012,79,1.3,11.4,25.3,55.7,0,5.1,1.3,35,0
2012,79,1.3,3.8,22.8,57,0,13.9,1.3,39,0
2012,159,1.3,6.3,17.6,62.3,1.3,6.3,5,73,0
2012,80,1.3,15,7.5,62.5,1.3,2.5,10,37,0
2012,1.3,3.8,20,57.5,0,11.3,6.3,35,0,0
2012,80,1.3,8.8,25,58.8,0,5,1.3,44,0
2012,1.3,28.8,28.8,33.8,0,3.8,3.8,24,0,8.3
2012,80,1.3,3.8,22.5,68.8,0,3.8,0,33,0
2012,81,1.2,7.4,19.8,67.9,0,1.2,2.5,55,0
2012,81,1.2,25.9,42,30.9,0,0,0,29,0
2012,81,1.2,16,32.1,49.4,0,0,1.2,32,0
2012,1.2,11.1,16,64.2,0,1.2,6.2,55,0,9.1
2012,163,1.2,4.3,11.7,67.5,0,11.7,3.7,41,0
2012,1.2,11,20.7,51.2,0,8.5,7.3,27,3.7,3.7
2012,1.2,12.2,36.6,41.5,4.9,2.4,1.2,49,0,14.3
2012,1.2,8.5,19.5,58.5,0,4.9,7.3,29,0,6.9
2012,1.2,12.6,26.8,53.3,1.2,2,2.8,99,0,8.1
2012,1.2,9.7,23.8,56,0,5.2,4,109,0,1.8
2012,83,1.2,7.2,28.9,56.6,1.2,3.6,1.2,32,0
2012,1.2,12,29.3,52.2,0,4.4,0.8,129,0.8,5.4
2012,1.2,10.8,26.5,57.8,0,1.2,2.4,32,0,12.5
2012,1.2,19.3,32.5,43.4,0,3.6,0,83,1.2,19.3
2012,1.2,2.4,27.7,55.4,0,12,1.2,31,3.2,0
2012,1.2,8.8,24.2,55.7,0.6,8.4,1,257,0.4,5.4
2012,1.2,11.4,26.9,53.9,0,0.6,6,65,0,6.2
2012,1.2,8.3,26.2,60.7,0,1.2,2.4,48,0,4.2
2012,1.2,6,29.8,59.5,0,2.4,1.2,49,0,4.1
2012,1.2,15.5,27.4,48.8,0,3.6,3.6,37,0,16.2
2012,84,1.2,2.4,14.3,58.3,3.6,10.7,9.5,43,0
2012,1.2,11.9,29.2,53,0,1.8,3,89,1.1,7.9
2012,1.2,8.3,26.2,60.7,0,1.2,2.4,46,0,6.5
2012,1.2,16.7,35.7,45.2,0,0,1.2,40,0,20
2012,84,1.2,11.9,20.2,60.7,0,1.2,4.8,43,0
2012,85,1.2,5.9,30.6,56.5,0,5.9,0,44,0
2012,1.2,10.6,41.2,45.9,0,0,1.2,27,0,7.4
2012,1.2,4.1,27.6,58.2,0.6,5.9,2.4,66,1.5,0
2012,85,1.2,1.2,17.6,68.2,0,8.2,3.5,55,0
2012,1.2,4.7,24.7,67.1,1.2,1.2,0,42,0,4.8
2012,1.2,11.8,29.4,52.9,1.2,1.2,2.4,47,0,12.8
2012,86,1.2,16.3,23.3,57,0,1.2,1.2,42,0
2012,1.2,2.9,8.1,70.3,0,14.5,2.9,98,0,2
2012,1.2,9.3,18.6,61.6,0,4.7,4.7,45,0,8.9
2012,86,1.2,2.3,23.3,60.5,2.3,5.8,4.7,47,2.1
2012,86,1.2,10.5,14,69.8,0,1.2,3.5,45,2.2
2012,1.2,5.8,26.7,65.1,0,0,1.2,36,0,5.6
2012,1.1,8,24.1,64.4,0,0,2.3,42,0,4.8
2012,1.1,13.8,27,52.3,0.6,4,1.1,77,0,18.2
2012,1.1,16.1,25.3,51.7,1.1,2.3,2.3,54,0,16.7
2012,87,1.1,8,27.6,59.8,0,2.3,1.1,25,0
2012,1.1,20.7,39.1,37.9,0,0,1.1,55,0,12.7
2012,1.1,10.9,38.5,47.1,0,1.7,0.6,121,0.8,7.4
2012,1.1,23,29.9,42.5,0,0,3.4,57,0,22.8
2012,1.1,7.7,19.1,52.6,1.4,15.7,2.3,136,0.7,5.1
2012,1.1,6.8,15.9,72.7,0,2.3,1.1,52,1.9,5.8
2012,1.1,2.3,28.4,58,0,6.8,3.4,20,0,0
2012,1.1,11.4,31.8,47.7,2.3,4.5,1.1,45,2.2,11.1
2012,88,1.1,4.5,15.9,71.6,1.1,1.1,4.5,59,0
2012,1.1,8,51.1,38.6,0,1.1,0,15,0,0
2012,1.1,9.1,28.4,55.7,1.1,2.3,2.3,42,0,4.8
2012,88,1.1,14.8,26.1,48.9,0,6.8,2.3,43,2.3
2012,88,1.1,0,9.1,62.5,1.1,25,1.1,38,0
2012,1.1,12.9,23,44.9,0.6,14,3.4,87,0,6.9
2012,1.1,12.4,29.2,48.3,1.1,5.6,2.2,28,0,0
2012,1.1,9,20.2,61.8,0,4.5,3.4,45,2.2,2.2
2012,1.1,5.6,23.6,51.7,0,13.5,4.5,34,0,5.9
2012,89,1.1,6.7,16.9,65.2,0,6.7,3.4,28,0
2012,1.1,9,20.2,62.9,0,2.2,4.5,40,0,5
2012,1.1,7.9,22.5,62.9,1.1,3.4,1.1,48,2.1,2.1
2012,1.1,5.6,12.4,65.2,0,14.6,1.1,34,0,2.9
2012,1.1,12.4,34.8,44.9,0,4.5,2.2,51,0,5.9
2012,89,1.1,5.6,14.6,52.8,2.2,20.2,3.4,35,0
2012,1.1,10,36.7,47.8,0,4.4,0,26,0,11.5
2012,1.1,8.9,28.9,51.1,2.2,7.8,0,38,0,0
2012,1.1,12.2,24.4,61.1,0,1.1,0,52,0,9.6
2012,1.1,7.7,20.6,63.2,0.4,5.5,1.5,112,0.9,3.6
2012,1.1,14.3,24.2,56,0,2.2,2.2,42,0,11.9
2012,91,1.1,17.6,20.9,56,1.1,1.1,2.2,46,0
